new_time,sound_pressure_level [dba],indoor_relative_humidity [%],pm2.5 [mu_g/m3],indoor_co2 [ppm],wifi_connected_devices [number],temp_setpoint [Celsius],baromatic_pressure [hPa],outdoor_co2 [ppm],air_temperature [Celsius]
2021-10-04 09:05:00,54.99333191,76.05699921,6.099999905,458.0333252,1,22.0,1006.14917,476.5001221,25.18966675
2021-10-04 09:10:00,54.60689545,78.95137787,4.896551609,438.758606,16,22.0,1006.29834,475.5006409,25.73931122
2021-10-04 09:15:00,53.18333435,72.74666595,5.166666508,432.0333252,12,23.0,1006.400024,475.1137695,26.57999992
2021-10-04 09:20:00,53.01333237,70.53932953,4.599999905,432.8333435,14,23.0,1006.400024,474.1201782,27.05233383
2021-10-04 09:25:00,54.2387085,69.19032288,4.225806236,433.4838562,10,23.0,1006.350403,475.477417,27.41709709
2021-10-04 09:30:00,54.40333176,68.26999664,4.133333206,433.7333374,14,23.0,1006.099976,473.3323364,27.65066719
2021-10-04 09:35:00,53.45999908,67.5803299,4.466666698,436.8666687,16,23.0,1006.099976,474.4429321,27.84066582
2021-10-04 09:40:00,54.93999863,67.21399689,4.333333492,437.9666748,8,23.0,1006.099976,475.4806824,27.92233276
2021-10-04 09:45:00,58.04000092,66.94200134,4.733333111,441.2666626,16,23.0,1005.800415,475.4873962,28.02899933
2021-10-04 09:50:00,61.8392868,67.6264267,10.39285755,451.1428528,11,23.0,1005.700012,476.0904541,28.22928619
2021-10-04 09:55:00,66.22333527,68.68599701,11.9333334,465.3666687,16,23.0,1005.700012,476.0970764,28.35666656
2021-10-04 10:00:00,61.48275757,68.77103424,10.3103447,468.5517273,8,23.0,1005.700012,476.4836426,28.55034447
2021-10-04 10:05:00,62.43999863,69.85933685,9.333333015,472.3666687,18,23.0,1005.700012,475.1108398,28.56866646
2021-10-04 10:10:00,61.22999954,70.9980011,8.666666985,474.5666809,7,23.0,1005.698364,476.9020386,28.42333412
2021-10-04 10:15:00,60.59666824,71.90266418,9.333333015,467.1000061,18,23.0,1005.599976,476.5198364,28.30966759
2021-10-04 10:20:00,62.11666489,72.78733063,8.266666412,460.3999939,5,23.0,1005.599976,477.3095398,28.21366692
2021-10-04 10:25:00,54.14333344,73.41400146,8.833333015,460.1666565,19,23.0,1005.700012,477.0965881,27.93799973
2021-10-04 10:30:00,53.59666824,73.68933105,9.300000191,469.0666809,4,22.0,1005.700012,479.8460693,27.79299927
2021-10-04 10:35:00,53.46666718,73.89167023,8.633333206,471.6666565,18,22.0,1005.599976,478.5092468,27.67966652
2021-10-04 10:40:00,53.29666519,73.9426651,7.833333492,474.6333313,5,22.0,1005.599976,482.0747681,27.63433266
2021-10-04 10:45:00,53.27857208,74.01428223,7.821428776,471.3214417,17,22.0,1005.599976,484.0737305,27.58142853
2021-10-04 10:50:00,52.8433342,73.97633362,7.233333111,471.0666809,4,22.0,1005.599976,489.969696,27.56333351
2021-10-04 10:55:00,52.66206741,73.9444809,7.034482956,470.758606,18,22.0,1005.599976,493.6929016,27.5555172
2021-10-04 11:00:00,52.56999969,73.90299988,6.966666698,471.0,5,22.0,1005.601624,493.2666016,27.53700066
2021-10-04 11:05:00,52.40333176,73.97866821,6.599999905,466.7999878,22,22.0,1005.599976,492.7232056,27.49433327
2021-10-04 11:10:00,52.53666687,73.91633606,6.633333206,471.9666748,11,22.0,1005.700012,494.8526917,27.5043335
2021-10-04 11:15:00,52.64666748,73.9916687,5.933333397,475.8999939,23,22.0,1005.700012,491.2020874,27.45933342
2021-10-04 11:20:00,52.66333389,73.96600342,6.166666508,474.4666748,13,22.0,1005.700012,487.5255127,27.44666672
2021-10-04 11:25:00,52.33666611,73.95433044,6.233333111,472.8333435,21,22.0,1005.601624,482.9040527,27.43000031
2021-10-04 11:30:00,52.61666489,73.81999969,6.0,473.5666809,13,22.0,1005.599976,481.4582214,27.43700027
2021-10-04 11:35:00,52.9107132,73.81285858,5.785714149,474.2857056,20,22.0,1005.599976,478.7058411,27.41535759
2021-10-04 11:40:00,52.77666855,73.75333405,6.0,469.3999939,13,22.0,1005.599976,479.8887329,27.42066574
2021-10-04 11:45:00,52.37241364,73.64930725,5.379310131,472.9655151,19,22.0,1005.700012,479.0924683,27.41517258
2021-10-04 11:50:00,52.42666626,73.61566925,5.566666603,470.5,9,22.0,1005.599976,479.4723511,27.41233253
2021-10-04 11:55:00,52.31666565,73.59500122,5.666666508,470.2333374,20,22.0,1005.599976,481.0786743,27.39900017
2021-10-04 12:00:00,52.15333176,73.59600067,5.666666508,468.0,13,22.0,1005.599976,484.0769958,27.38733292
2021-10-04 12:05:00,52.17666626,73.62799835,5.033333302,467.1000061,15,22.0,1005.400024,484.2786865,27.39066696
2021-10-04 12:10:00,52.79666519,73.57466888,5.033333302,469.0666809,9,22.0,1005.400024,484.8768921,27.40766716
2021-10-04 12:15:00,52.5933342,73.64333344,5.166666508,468.8333435,15,22.0,1005.200012,484.4805908,27.38666725
2021-10-04 12:20:00,52.30666733,73.83466339,4.933333397,470.7999878,9,22.0,1005.200012,483.7234497,27.34433365
2021-10-04 12:25:00,51.69285583,74.0671463,5.214285851,468.6071472,10,22.0,1005.099976,486.6990051,27.29571342
2021-10-04 12:30:00,52.37666702,73.9366684,5.199999809,467.0666809,8,22.0,1005.099976,488.2787781,27.33399963
2021-10-04 12:35:00,52.13448334,73.97862244,5.034482956,467.1379395,12,22.0,1004.900024,488.6717834,27.32655144
2021-10-04 12:40:00,51.90333176,73.83966827,4.666666508,466.9333191,10,22.0,1004.900024,490.8874512,27.34266663
2021-10-04 12:45:00,52.22000122,73.81900024,4.833333492,467.6333313,11,22.0,1004.799988,491.6937561,27.33833313
2021-10-04 12:50:00,51.75666809,73.80666351,5.033333302,468.5666809,9,22.0,1004.799988,494.8988342,27.34633255
2021-10-04 12:55:00,51.92666626,73.89933014,5.033333302,469.9666748,11,22.0,1004.599976,500.2868042,27.31966591
2021-10-04 13:00:00,52.14333344,73.83366394,4.699999809,468.5,12,22.0,1004.599976,502.2661438,27.33566666
2021-10-04 13:05:00,52.11666489,73.97100067,4.633333206,472.2999878,18,22.0,1004.400024,498.8610535,27.29733276
2021-10-04 13:10:00,51.93000031,73.76966858,4.666666508,470.0,15,22.0,1004.299988,500.8931885,27.3496666
2021-10-04 13:15:00,52.35333252,73.97066498,4.633333206,469.1666565,16,22.0,1004.200012,497.8745728,27.29566574
2021-10-04 13:20:00,53.12142944,74.14428711,4.321428776,469.0714417,23,22.0,1004.099976,499.870575,27.25321388
2021-10-04 13:25:00,51.89333344,74.08633423,4.800000191,465.5,10,22.0,1004.099976,498.4644165,27.27066612
2021-10-04 13:30:00,51.89310455,74.15034485,4.517241478,464.8275757,23,22.0,1004.099976,499.2972107,27.26241302
2021-10-04 13:35:00,51.94333267,74.2460022,4.566666603,464.1666565,13,22.0,1004.099976,497.6713562,27.24866676
2021-10-04 13:40:00,51.9066658,74.30633545,4.633333206,464.2333374,24,22.0,1003.901672,498.6776733,27.24500084
2021-10-04 13:45:00,52.60666656,74.40133667,4.566666603,463.7666626,13,22.0,1003.900024,499.6937256,27.21999931
2021-10-04 13:50:00,51.98666763,74.31500244,4.433333397,468.9666748,22,22.0,1003.700012,500.6333923,27.24900055
2021-10-04 13:55:00,51.77000046,74.30366516,4.266666889,463.6000061,12,22.0,1003.700012,499.1104736,27.25933266
2021-10-04 14:00:00,52.25999832,74.33699799,4.133333206,462.0666809,23,22.0,1003.700012,501.269989,27.25033379
2021-10-04 14:05:00,51.87666702,74.36699677,4.300000191,464.2999878,11,22.0,1003.700012,499.0840149,27.23666573
2021-10-04 14:10:00,51.72499847,74.31071472,4.428571224,464.6785583,25,22.0,1003.5,498.4842224,27.25178528
2021-10-04 14:15:00,52.29000092,74.3093338,4.099999905,466.0,9,22.0,1003.450012,498.4162598,27.25766754
2021-10-04 14:20:00,51.86551666,74.40206909,4.310344696,465.3103333,18,22.0,1003.398376,493.1031799,27.25758553
2021-10-04 14:25:00,51.98333359,74.33633423,4.266666889,464.6666565,6,22.0,1003.299988,494.0926514,27.28033257
2021-10-04 14:30:00,51.95333481,74.36367035,4.333333492,462.8666687,20,22.0,1003.200012,495.8487244,27.24833298
2021-10-04 14:35:00,52.04333496,74.26333618,4.300000191,462.5333252,6,22.0,1003.200012,495.6640625,27.25566673
2021-10-04 14:40:00,51.70999908,73.92033386,4.366666794,463.3666687,17,22.0,1003.200012,490.5074158,27.34933281
2021-10-04 14:45:00,51.74000168,73.97499847,4.099999905,462.6000061,7,22.0,1003.099976,494.8561707,27.31200027
2021-10-04 14:50:00,51.90999985,74.21633148,4.066666603,461.0333252,18,22.0,1003.099976,494.9932251,27.23366737
2021-10-04 14:55:00,51.89666748,74.18766785,4.066666603,461.2333374,8,22.0,1002.900024,494.558136,27.22999954
2021-10-04 15:00:00,51.84999847,74.22642517,4.107142925,460.3214417,18,22.0,1002.843079,493.9765015,27.22785759
2021-10-04 15:05:00,51.80333328,74.13999939,3.966666698,464.3666687,16,22.0,1002.650818,493.1065369,27.25966644
2021-10-04 15:10:00,51.96333313,74.03067017,4.266666889,461.7000122,20,22.0,1002.599976,491.3105469,27.2859993
2021-10-04 15:15:00,51.88620758,73.99827576,4.0,463.6551819,11,22.0,1002.400024,493.083252,27.26620674
2021-10-04 15:20:00,52.03333282,74.13266754,4.066666603,460.3999939,20,22.0,1002.099976,494.4594727,27.20966721
2021-10-04 15:25:00,51.93999863,74.02566528,3.900000095,462.0666809,19,22.0,1002.099976,496.0162048,27.23633385
2021-10-04 15:30:00,51.72999954,73.8646698,4.133333206,460.7666626,12,22.0,1001.900024,497.0682678,27.28033257
2021-10-04 15:35:00,51.67666626,74.13666534,4.0,457.7333374,20,22.0,1001.900024,498.4907837,27.2329998
2021-10-04 15:40:00,51.7266655,74.23300171,4.033333302,457.7999878,11,22.0,1001.900024,495.7053833,27.2033329
2021-10-04 15:45:00,51.61333466,74.15333557,3.933333397,459.3999939,18,22.0,1001.900024,495.4854736,27.21733284
2021-10-04 15:50:00,51.41034317,74.07965851,3.896551609,459.4137878,12,22.0,1001.900024,497.4384155,27.22758675
2021-10-04 15:55:00,51.63103485,74.27655029,3.965517282,460.9655151,19,22.0,1001.898438,495.7467651,27.22758675
2021-10-04 16:00:00,51.67333221,74.39566803,3.933333397,462.0666809,16,22.0,1001.799988,496.9014587,27.19666672
2021-10-04 16:05:00,51.53448105,74.14172363,3.965517282,463.0,11,22.0,1001.60321,497.0912476,27.22965431
2021-10-04 16:10:00,51.51666641,74.3030014,3.900000095,463.7666626,5,22.0,1001.700012,496.6950684,27.17066574
2021-10-04 16:15:00,51.63000107,74.17733002,3.833333254,462.2333374,1,24.9380455,1001.698364,497.6779785,27.21033287
2021-10-04 16:20:00,51.48333359,74.26066589,3.933333397,466.4666748,2,25.0,1001.700012,496.7539673,27.20299911
2021-10-04 16:25:00,51.60333252,74.50966644,3.766666651,464.2666626,3,25.0,1001.700012,497.4946289,27.19400024
2021-10-04 16:30:00,51.52000046,74.67333221,3.966666698,460.2333374,1,25.0,1001.700012,498.9400024,27.20266724
2021-10-04 16:35:00,51.45333481,74.82366943,4.033333302,456.9666748,4,25.0,1001.800781,499.9189148,27.17966652
2021-10-04 16:40:00,51.54666519,75.04066467,3.833333254,459.1333313,1,25.0,1001.900024,499.7067871,27.16633415
2021-10-04 16:45:00,51.24285889,74.96214294,3.857142925,461.4642944,1,25.0,1002.099976,498.0975952,27.19499969
2021-10-04 16:50:00,51.81666565,74.96666718,3.966666698,463.5,3,25.0,1002.099976,498.510498,27.19533348
2021-10-04 16:55:00,51.5241394,75.02689362,3.793103456,459.8965454,1,25.0,1002.200012,499.8673401,27.20206833
2021-10-04 17:00:00,51.55333328,75.20833588,4.166666508,457.3999939,1,25.0,1002.400024,497.2618713,27.1590004
2021-10-04 17:05:00,51.68999863,75.09300232,4.066666603,457.3666687,1,25.0,1002.400024,493.2507935,27.17000008
2021-10-04 17:10:00,51.54000092,74.90499878,4.0,457.4666748,1,25.0,1002.301636,491.2806702,27.21800041
2021-10-04 17:15:00,51.51333237,74.79000092,3.966666698,457.6666565,1,25.0,1002.299988,489.0946655,27.25233269
2021-10-04 17:20:00,51.52666855,74.77433014,3.766666651,458.7666626,1,25.0,1002.299988,493.197113,27.23166656
2021-10-04 17:25:00,51.53333282,74.85832977,4.0,459.6333313,1,25.0,1002.099976,490.6712952,27.20866585
2021-10-04 17:30:00,51.53333282,74.89833069,4.166666508,460.6666565,1,25.0,1001.900024,493.6696777,27.19300079
2021-10-04 17:35:00,51.38214111,75.00678253,3.857142925,458.25,1,25.0,1001.800781,492.4541626,27.17642784
2021-10-04 17:40:00,51.54333496,75.11799622,4.033333302,458.4333191,1,25.0,1001.900024,492.4814148,27.1546669
2021-10-04 17:45:00,51.56666565,75.18199921,3.900000095,457.1000061,1,25.0,1001.900024,492.0906677,27.12266731
2021-10-04 17:50:00,51.46207047,75.12137604,4.0,455.8275757,1,25.0,1002.099976,492.2698975,27.16655159
2021-10-04 17:55:00,51.54999924,75.12033081,3.933333397,455.3666687,1,25.0,1002.10321,493.464325,27.16766739
2021-10-04 18:00:00,51.53666687,75.05500031,4.099999905,456.7999878,1,25.0,1002.099976,492.5066528,27.16799927
2021-10-04 18:05:00,51.52666855,75.11766815,4.0,456.4333191,1,25.0,1002.301636,490.4913635,27.15699959
2021-10-04 18:10:00,51.47000122,75.09100342,4.099999905,453.7333374,1,25.0,1002.400024,490.2450256,27.15600014
2021-10-04 18:15:00,51.5,75.10333252,4.133333206,452.8333435,2,25.0,1002.400024,484.7165527,27.15433311
2021-10-04 18:20:00,51.64333344,75.14633179,3.933333397,458.1000061,2,25.0,1002.301636,467.3496704,27.13366699
2021-10-04 18:25:00,51.29285812,75.06071472,4.142857075,451.25,2,25.0,1002.299988,479.9888,27.14500046
2021-10-04 18:30:00,51.48666763,74.95766449,4.033333302,425.7666626,2,25.0,1002.299988,479.2987976,27.1590004
2021-10-04 18:35:00,51.50333405,74.91633606,3.933333397,450.9333191,2,25.0,1002.198364,479.8687744,27.15699959
2021-10-04 18:40:00,51.50344849,74.94137573,4.034482956,457.8620605,2,25.0,1002.200012,479.4889526,27.14275932
2021-10-04 18:45:00,51.51333237,74.97633362,3.866666555,458.5666809,1,25.0,1002.099976,478.4797058,27.13266754
2021-10-04 18:50:00,51.50666809,74.98033142,3.933333397,458.9666748,1,25.0,1002.099976,478.28302,27.13299942
2021-10-04 18:55:00,51.51333237,74.86066437,3.833333254,459.0333252,1,25.0,1002.099976,477.7097168,27.15333366
2021-10-04 19:00:00,51.46666718,74.70700073,4.0,460.1000061,1,25.0,1002.099976,477.6603699,27.1863327
2021-10-04 19:05:00,51.45666504,75.15466309,3.766666651,458.3333435,1,25.0,1002.099976,477.6701965,27.13866615
2021-10-04 19:10:00,51.45333481,75.5510025,3.766666651,459.2000122,1,25.0,1001.90332,476.8900757,27.09900093
2021-10-04 19:15:00,51.47999954,75.28099823,3.933333397,457.3666687,1,25.0,1001.900024,477.0802917,27.12433243
2021-10-04 19:20:00,51.25714111,75.02285767,3.75,457.2142944,1,25.0,1001.900024,476.8835144,27.1607151
2021-10-04 19:25:00,51.45666504,75.23566437,4.0,454.9666748,1,25.0,1002.096741,477.666626,27.14466667
2021-10-04 19:30:00,51.34666824,75.41699982,3.766666651,454.9666748,1,25.0,1002.200012,476.6416931,27.10000038
2021-10-04 19:35:00,51.49310303,75.33034515,3.689655066,455.5862122,1,25.0,1002.200012,477.6732178,27.11034393
2021-10-04 19:40:00,51.42333221,75.44300079,3.833333254,456.0333252,1,25.0,1002.400024,476.8997803,27.08799934
2021-10-04 19:45:00,51.55666733,75.3033371,3.766666651,460.5666809,1,25.0,1002.400024,475.9136963,27.10733414
2021-10-04 19:50:00,51.50999832,75.35533142,3.666666746,457.9333191,1,25.0,1002.400024,476.4902344,27.12800026
2021-10-04 19:55:00,51.48333359,75.09533691,3.833333254,454.9666748,1,25.0,1002.599976,474.3377991,27.1483326
2021-10-04 20:00:00,51.53333282,75.29733276,3.799999952,455.8666687,1,25.0,1002.700012,475.9035339,27.12800026
2021-10-04 20:05:00,51.43999863,75.12966919,3.733333349,456.3666687,1,25.0,1002.799988,475.8711243,27.15366745
2021-10-04 20:10:00,51.18571472,75.36321259,3.75,458.6428528,1,25.0,1002.900024,474.9202576,27.13428497
2021-10-04 20:15:00,51.46333313,75.66400146,3.666666746,460.0333252,1,25.0,1003.099976,474.6877441,27.11100006
2021-10-04 20:20:00,51.55666733,75.87599945,3.733333349,456.7000122,1,25.0,1003.200012,475.8644104,27.08799934
2021-10-04 20:25:00,51.56551743,75.9686203,3.586206913,454.4827576,1,25.0,1003.29834,474.0912476,27.09344864
2021-10-04 20:30:00,51.45999908,75.97666931,3.466666698,455.8333435,1,25.0,1003.400024,474.3911743,27.09766579
2021-10-04 20:35:00,51.52999878,75.90866852,3.733333349,455.4666748,1,25.0,1003.599976,473.4968262,27.11300087
2021-10-04 20:40:00,51.62333298,75.50566864,3.733333349,456.9333191,1,25.0,1003.599976,474.0827332,27.1590004
2021-10-04 20:45:00,51.5933342,75.64900208,3.799999952,455.4666748,1,25.0,1003.700012,472.1136475,27.13933372
2021-10-04 20:50:00,51.75666809,75.76899719,3.633333445,456.5666809,1,25.0,1003.799988,473.3115845,27.13666725
2021-10-04 20:55:00,51.54999924,75.76833344,3.599999905,456.0,1,25.0,1003.900024,475.460907,27.1716671
2021-10-04 21:00:00,51.32143021,75.92250061,3.75,454.6785583,1,25.0,1004.099976,472.8820496,27.13714218
2021-10-04 21:05:00,51.88000107,75.88766479,3.733333349,454.5,1,25.0,1004.200012,472.2920532,27.12366676
2021-10-04 21:10:00,51.69333267,76.11533356,3.666666746,455.1000061,1,25.0,1004.150024,471.794281,27.08566666
2021-10-04 21:15:00,51.66896439,75.98345184,3.620689631,455.4482727,1,25.0,1004.200012,471.8792725,27.09620667
2021-10-04 21:20:00,51.9366684,75.81533051,3.566666603,456.5333252,1,25.0,1004.200012,471.6259155,27.14666748
2021-10-04 21:25:00,51.79333496,75.90200043,3.633333445,454.1333313,1,25.0,1004.200012,470.3025513,27.1313324
2021-10-04 21:30:00,51.70333481,76.06632996,3.566666603,451.5,1,25.0,1004.299194,471.3087158,27.10333252
2021-10-04 21:35:00,51.63666534,75.91500092,3.566666603,454.1666565,1,25.0,1004.398376,470.9119873,27.11933327
2021-10-04 21:40:00,51.79333496,75.80200195,3.433333397,455.3999939,1,25.0,1004.299988,470.7124023,27.15500069
2021-10-04 21:45:00,51.99666595,76.0716629,3.533333302,453.3999939,1,25.0,1004.299988,471.6837769,27.13066673
2021-10-04 21:50:00,51.84666824,76.11966705,3.566666603,457.0666809,1,25.0,1004.299988,471.6990662,27.09600067
2021-10-04 21:55:00,52.23928452,76.04892731,3.571428537,419.6071472,1,25.0,1004.200012,470.6943359,27.11642838
2021-10-04 22:00:00,51.9066658,76.15266418,3.5,445.2666626,1,25.0,1004.299988,470.692688,27.09233284
2021-10-04 22:05:00,51.9066658,76.10166931,3.466666698,450.9666748,1,25.0,1004.299988,471.4825439,27.09566689
2021-10-04 22:10:00,52.04482651,75.96448517,3.655172348,452.379303,1,25.0,1004.301636,470.6947632,27.12655258
2021-10-04 22:15:00,52.17666626,76.01266479,3.733333349,451.9666748,1,25.0,1004.398376,470.4927368,27.11766624
2021-10-04 22:20:00,51.98333359,75.89133453,3.466666698,451.8333435,1,25.0,1004.398376,469.7158813,27.13999939
2021-10-04 22:25:00,52.00666809,75.96033478,3.433333397,451.5666809,1,25.0,1004.400024,470.486084,27.12966728
2021-10-04 22:30:00,52.16666794,75.92966461,3.5,451.7999878,1,25.0,1004.203247,471.1120911,27.12133408
2021-10-04 22:35:00,52.0233345,76.12999725,3.5,450.1666565,1,25.0,1004.301636,471.6792908,27.09066582
2021-10-04 22:40:00,52.1566658,75.90399933,3.799999952,450.3666687,1,25.0,1004.400024,470.5950623,27.14299965
2021-10-04 22:45:00,54.02500153,75.95857239,3.357142925,449.0714417,1,25.0,1004.400024,471.4878235,27.12785721
2021-10-04 22:50:00,52.13666534,75.85600281,3.599999905,447.8333435,1,25.0,1004.398376,470.5092468,27.14633369
2021-10-04 22:55:00,52.75333405,75.9260025,3.299999952,447.4333191,1,25.0,1004.599976,471.1056213,27.12899971
2021-10-04 23:00:00,52.42068863,76.05310059,3.379310369,448.4482727,1,25.0,1004.599976,471.4858093,27.09758568
2021-10-04 23:05:00,52.29999924,76.0146637,3.5,448.1666565,1,25.0,1004.599976,471.8759766,27.10733414
2021-10-04 23:10:00,52.68999863,76.13933563,3.566666603,450.0666809,1,25.0,1004.599976,470.2928467,27.08799934
2021-10-04 23:15:00,53.00666809,76.30867004,3.700000048,449.0333252,1,25.0,1004.599976,470.6893921,27.0636673
2021-10-04 23:20:00,53.80666733,76.32033539,3.599999905,448.8666687,1,25.0,1004.599976,470.2993774,27.076334
2021-10-04 23:25:00,53.37333298,76.555336,3.466666698,448.3333435,1,25.0,1004.599976,470.1069336,27.05699921
2021-10-04 23:30:00,53.36333466,76.68333435,3.666666746,446.3999939,1,25.0,1004.599976,469.3095703,27.05633354
2021-10-04 23:35:00,54.57857132,76.63321686,3.607142925,446.5,1,25.0,1004.599976,471.6686707,27.05249977
2021-10-04 23:40:00,54.91666794,76.80799866,3.566666603,447.0666809,1,25.0,1004.599976,471.1120911,27.02899933
2021-10-04 23:45:00,54.64666748,76.78033447,3.466666698,448.1333313,1,25.0,1004.599976,471.2989502,27.06233406
2021-10-04 23:50:00,54.1566658,76.63400269,3.5,447.7333374,1,25.0,1004.599976,470.6991272,27.09766579
2021-10-04 23:55:00,52.6896553,76.4382782,3.758620739,448.6896667,1,25.0,1004.599976,470.8909607,27.14206886
2021-10-05 00:00:00,53.15000153,76.43399811,3.5,447.9666748,1,25.0,1004.599976,470.2895813,27.1503334
2021-10-05 00:05:00,53.70666504,76.4386673,3.566666603,450.7333374,1,25.0,1004.599976,470.1092529,27.15999985
2021-10-05 00:10:00,54.32666779,76.21166992,3.700000048,450.7666626,1,25.0,1004.599976,470.6796875,27.21566582
2021-10-05 00:15:00,53.74000168,76.06533051,3.666666746,452.2999878,1,25.0,1004.599976,470.0994568,27.26799965
2021-10-05 00:20:00,53.14333344,75.77999878,3.766666651,450.2333374,1,25.0,1004.599976,468.7195435,27.31333351
2021-10-05 00:25:00,54.66896439,75.8624115,3.586206913,447.4827576,1,25.0,1004.599976,470.0929565,27.2837925
2021-10-05 00:30:00,55.65172577,75.85310364,3.551724195,448.4137878,1,25.0,1004.599976,469.8858643,27.27724075
2021-10-05 00:35:00,54.84666824,75.84500122,3.633333445,447.2000122,1,25.0,1004.403259,470.489502,27.27666664
2021-10-05 00:40:00,54.5933342,75.85700226,3.400000095,451.1666565,1,25.0,1004.400024,469.6898499,27.26766586
2021-10-05 00:45:00,54.72068787,75.95310211,3.724138021,448.758606,1,25.0,1004.400024,470.5024414,27.22896576
2021-10-05 00:50:00,54.5933342,75.94499969,3.700000048,446.8666687,1,25.0,1004.400024,470.4797058,27.24600029
2021-10-05 00:55:00,54.20666504,76.0510025,3.599999905,447.6333313,1,25.0,1004.301636,470.1123962,27.2140007
2021-10-05 01:00:00,54.37333298,75.92466736,3.5,447.8333435,1,25.0,1004.299988,469.4932251,27.25466728
2021-10-05 01:05:00,54.31000137,76.13200378,3.733333349,445.6333313,1,25.0,1004.20166,469.1168213,27.18966675
2021-10-05 01:10:00,54.30333328,76.19233704,3.633333445,446.2000122,1,25.0,1004.200012,469.6864014,27.1863327
2021-10-05 01:15:00,53.92666626,76.12833405,3.633333445,446.6000061,1,25.0,1004.200012,469.8865662,27.201334
2021-10-05 01:20:00,55.08571243,76.08714294,3.928571463,444.7857056,1,25.0,1004.101624,469.0770569,27.20464325
2021-10-05 01:25:00,54.88999939,76.03733063,3.533333302,445.7333374,1,25.0,1004.299988,468.3099365,27.21466637
2021-10-05 01:30:00,54.54666519,76.08766937,3.633333445,447.3999939,1,25.0,1004.299988,467.3329163,27.20599937
2021-10-05 01:35:00,54.24482727,76.23275757,3.827586174,446.8965454,1,25.0,1004.299988,468.4772339,27.18655205
2021-10-05 01:40:00,53.66666794,75.97699738,3.766666651,445.3666687,1,25.0,1004.099976,467.6939087,27.25399971
2021-10-05 01:45:00,53.24000168,75.94300079,3.633333445,447.1333313,1,25.0,1004.099976,468.3002014,27.23900032
2021-10-05 01:50:00,54.0,75.98066711,3.566666603,445.3333435,1,25.0,1003.900024,468.8870239,27.22533417
2021-10-05 01:55:00,53.68000031,75.93333435,3.666666746,445.3333435,1,25.0,1003.799988,467.6873779,27.24500084
2021-10-05 02:00:00,53.43000031,75.93966675,3.666666746,444.2000122,1,25.0,1003.60321,467.2940674,27.23333359
2021-10-05 02:05:00,52.55666733,75.91766357,3.700000048,446.0666809,1,25.0,1003.599976,467.5103455,27.23033333
2021-10-05 02:10:00,52.61785889,75.95428467,3.5,448.5,1,25.0,1003.400024,467.2940674,27.22571373
2021-10-05 02:15:00,52.66333389,75.72133636,3.599999905,450.5,1,25.0,1003.400024,467.6852112,27.28199959
2021-10-05 02:20:00,52.85333252,75.62232971,3.466666698,451.5333252,1,25.0,1003.301636,468.4577332,27.30166626
2021-10-05 02:25:00,52.95333481,75.71700287,3.633333445,450.9666748,1,25.0,1003.299988,466.8942566,27.27233315
2021-10-05 02:30:00,54.01379395,75.80724335,3.655172348,446.8620605,1,25.0,1003.20166,467.0778809,27.25379372
2021-10-05 02:35:00,54.38666534,75.68733215,3.666666746,447.2666626,1,25.0,1002.903259,466.5237122,27.27499962
2021-10-05 02:40:00,55.15333176,75.73066711,3.433333397,447.6000061,1,25.0,1002.901672,468.09375,27.26866722
2021-10-05 02:45:00,54.5933342,75.72399902,3.333333254,445.2333374,1,25.0,1002.900024,466.1465149,27.26533318
2021-10-05 02:50:00,56.84000015,75.78533173,3.466666698,447.7000122,1,25.0,1002.799988,466.7008667,27.2436676
2021-10-05 02:55:00,62.88999939,75.80500031,16.66666603,453.2666626,1,25.0,1002.799988,466.4847717,27.31599998
2021-10-05 03:00:00,60.95000076,76.14678192,25.7857151,470.4642944,1,25.0,1002.799988,467.2841797,27.36785698
2021-10-05 03:05:00,55.24666595,77.22699738,25.89999962,481.2000122,1,25.0,1002.599976,467.2940674,27.09866714
2021-10-05 03:10:00,54.24333191,77.78233337,21.33333397,485.8666687,1,25.0,1002.601624,468.0645142,26.94833374
2021-10-05 03:15:00,54.15000153,78.08933258,17.20000076,484.6333313,1,25.0,1002.5,467.4940186,26.86499977
2021-10-05 03:20:00,53.94137955,78.27620697,14.58620644,485.4137878,1,25.0,1002.5,466.8943481,26.82137871
2021-10-05 03:25:00,53.93999863,78.37733459,13.86666679,491.6333313,1,25.0,1002.640015,467.5939331,26.79933357
2021-10-05 03:30:00,54.12333298,78.35099792,12.5,491.5333252,1,25.0,1002.700012,467.3441467,26.80433273
2021-10-05 03:35:00,53.93333435,77.8113327,11.0666666,484.7666626,1,25.0,1002.700012,467.6951294,26.95199966
2021-10-05 03:40:00,54.43999863,77.29133606,10.73333359,483.6333313,1,25.0,1002.640076,468.2419128,27.0890007
2021-10-05 03:45:00,54.68999863,76.96966553,9.866666794,485.3999939,1,25.0,1002.599976,467.9036255,27.16266632
2021-10-05 03:50:00,54.65999985,76.84999847,9.733333588,484.1666565,1,25.0,1002.40332,468.8934937,27.19199944
2021-10-05 03:55:00,55.97499847,76.62178802,8.785714149,481.6785583,1,25.0,1002.400024,468.4936829,27.27714348
2021-10-05 04:00:00,54.79000092,76.73366547,9.0,481.1666565,1,25.0,1002.299988,467.6971436,27.27866745
2021-10-05 04:05:00,54.04666519,76.86799622,8.133333206,482.6333313,1,25.0,1002.099976,468.2936401,27.26666641
