sound_pressure_level [dba],air_temperature [Celsius],pm2.5 [mu_g/m3],indoor_co2 [ppm],new_time,outdoor_relative_humidity [%],fcu_fan_speed [Hz],occupant_count [number],illuminance [lux]
53.26896667,28.56724167,4.344827652,410.4827576,2021-10-03 10:35:00,75.10001373,27.21743584,2,1.510344863
53.44074249,28.58407402,4.370370388,410.1111145,2021-10-03 10:40:00,72.49996185,27.21743584,2,0.0
53.59666824,28.5443325,4.433333397,412.3333435,2021-10-03 10:45:00,69.5001297,27.21743584,2,0.0
53.22999954,28.54566574,4.466666698,410.0333252,2021-10-03 10:50:00,71.59973145,27.21743584,3,0.0
52.9366684,28.54766655,4.233333111,410.1666565,2021-10-03 10:55:00,67.80037689,27.21743584,2,0.0
53.18000031,28.5423336,4.199999809,412.7666626,2021-10-03 11:00:00,70.30019379,27.21743584,2,0.0
52.79000092,28.57533264,4.033333302,412.1333313,2021-10-03 11:05:00,72.70892334,27.21743584,20,0.0
53.31999969,28.56433296,4.233333111,412.5,2021-10-03 11:10:00,70.29994965,27.21743584,19,0.0
53.06666565,28.54400063,4.0,411.3666687,2021-10-03 11:15:00,67.40001678,27.21743584,19,0.0
52.73333359,28.53333282,4.066666603,412.0333252,2021-10-03 11:20:00,67.29986572,27.21743584,19,0.0
53.28333282,28.52000046,4.099999905,413.6000061,2021-10-03 11:25:00,63.70009995,27.21743584,19,0.0
53.41379166,28.51896477,3.931034565,413.1034546,2021-10-03 11:30:00,66.69961548,27.21743584,19,0.0
53.52857208,28.49035645,3.964285612,414.3928528,2021-10-03 11:35:00,63.79993439,27.21743584,19,0.0
53.32666779,28.50566673,3.900000095,415.1000061,2021-10-03 11:40:00,63.40002441,27.21743584,19,0.0
52.94333267,28.50866699,3.966666698,412.7000122,2021-10-03 11:45:00,66.20007324,27.21743584,19,0.0
53.1566658,28.47299957,3.966666698,412.8999939,2021-10-03 11:50:00,64.80006409,27.21743584,12,0.0
52.83333206,28.47599983,3.966666698,414.3999939,2021-10-03 11:55:00,62.09972763,27.21743584,11,0.0
52.84999847,28.46633339,3.866666555,418.4333191,2021-10-03 12:00:00,62.28173828,27.21743584,11,0.0
53.07666779,28.43066597,3.833333254,419.2000122,2021-10-03 12:05:00,64.30000305,27.21743584,4,0.0
52.86999893,28.41633415,3.833333254,418.3333435,2021-10-03 12:10:00,61.80000687,27.21743584,4,0.0
52.16999817,28.43300056,3.799999952,417.7666626,2021-10-03 12:15:00,62.50003815,27.21743584,0,0.0
52.26896667,28.41241455,3.724138021,416.7930908,2021-10-03 12:20:00,63.30036545,27.21743584,0,0.0
52.20714188,28.41250038,3.678571463,414.0714417,2021-10-03 12:25:00,64.10005951,27.21743584,0,0.0
52.38666534,28.38833427,3.833333254,413.5666809,2021-10-03 12:30:00,64.79980469,0.0,0,0.0
52.56999969,28.36766624,3.900000095,414.3333435,2021-10-03 12:35:00,66.30002594,0.0,1,0.0
52.57333374,28.39266586,3.633333445,417.2999878,2021-10-03 12:40:00,68.50007629,0.0,1,0.0
52.63333511,28.37266731,3.599999905,416.7999878,2021-10-03 12:45:00,69.49997711,0.0,1,0.0
52.54999924,28.36100006,3.666666746,415.7999878,2021-10-03 12:50:00,67.20082092,0.0,1,0.0
52.50999832,28.34166718,3.766666651,415.0666809,2021-10-03 12:55:00,70.59983826,27.27479172,3,0.0
51.95000076,28.31333351,3.533333302,415.9333191,2021-10-03 13:00:00,67.80037689,27.27479172,3,0.0
52.04666519,28.3156662,3.566666603,416.6333313,2021-10-03 13:05:00,68.39987946,27.27479172,15,0.0
52.06666565,28.29766655,3.599999905,418.4333191,2021-10-03 13:10:00,67.70001221,27.27479172,18,0.0
51.66296387,28.29888916,3.703703642,417.5185242,2021-10-03 13:15:00,66.9000473,27.27479172,18,0.0
52.39333344,28.27566719,3.433333397,417.1333313,2021-10-03 13:20:00,65.60035706,27.27479172,18,0.0
52.05666733,28.28000069,3.5,417.3999939,2021-10-03 13:25:00,68.39909363,27.27479172,18,0.0
52.4066658,28.2943325,3.466666698,419.3333435,2021-10-03 13:30:00,66.40003967,27.27479172,18,0.0
52.43333435,28.24966621,3.466666698,416.6666565,2021-10-03 13:35:00,65.50032806,27.27479172,18,0.0
52.2266655,28.23133278,3.5,415.7999878,2021-10-03 13:40:00,66.59996033,27.27479172,18,0.0
52.2266655,28.23366737,3.466666698,414.3666687,2021-10-03 13:45:00,68.29154968,27.27479172,18,0.0
52.42666626,28.21766663,3.366666555,415.2333374,2021-10-03 13:50:00,63.70010757,27.27479172,18,0.0
52.25,28.21533394,3.433333397,417.0333252,2021-10-03 13:55:00,66.29976654,27.27479172,18,0.0
52.28666687,28.18233299,3.433333397,418.8666687,2021-10-03 14:00:00,66.10005188,27.27479172,7,0.0
52.24642944,28.17107201,3.607142925,418.5,2021-10-03 14:05:00,62.90012741,27.27479172,5,0.0
52.44827652,28.16344833,3.413793087,417.620697,2021-10-03 14:10:00,64.30018616,27.27479172,3,0.0
52.25999832,28.17200089,3.400000095,419.3666687,2021-10-03 14:15:00,63.60009003,27.27479172,4,0.0
52.27000046,28.16133308,3.433333397,414.9333191,2021-10-03 14:20:00,66.89994049,27.27479172,4,0.0
52.2266655,28.15600014,3.200000048,417.8333435,2021-10-03 14:25:00,63.40001678,27.27479172,0,0.0
52.37333298,28.10899925,3.299999952,418.2000122,2021-10-03 14:30:00,64.30010223,27.27479172,1,0.0
52.20999908,28.10033417,3.400000095,417.5333252,2021-10-03 14:35:00,66.09999847,0.0,1,0.0
52.29000092,28.09366608,3.366666555,417.8666687,2021-10-03 14:40:00,62.20000076,0.0,0,0.0
52.1866684,28.07500076,3.366666555,417.6666565,2021-10-03 14:45:00,63.90000153,0.0,0,0.0
52.18999863,28.08766747,3.166666746,419.3333435,2021-10-03 14:50:00,67.59980011,0.0,2,0.0
52.10344696,28.0362072,3.310344934,419.241394,2021-10-03 14:55:00,62.50443649,0.0,2,0.0
52.53214264,28.07428551,3.5,418.3571472,2021-10-03 15:00:00,61.39992142,27.2934761,2,0.0
52.07666779,28.01866722,3.266666651,419.5666809,2021-10-03 15:05:00,59.81085968,27.2934761,22,0.0
51.5233345,28.03700066,3.366666555,417.4666748,2021-10-03 15:10:00,58.70007706,27.2934761,22,0.0
51.61333466,28.02199936,3.433333397,416.5,2021-10-03 15:15:00,58.69998932,27.2934761,22,0.0
51.80333328,27.98333359,3.233333349,415.4333191,2021-10-03 15:20:00,61.50014114,27.2934761,22,0.0
51.41666794,28.03866577,3.333333254,415.8999939,2021-10-03 15:25:00,62.79996872,27.2934761,22,0.0
51.44333267,28.02000046,3.5,415.9333191,2021-10-03 15:30:00,62.19960022,27.2934761,22,0.0
51.55666733,27.97333336,3.466666698,414.8999939,2021-10-03 15:35:00,61.20001221,27.2934761,22,0.0
51.65333176,27.96433258,3.266666651,409.2000122,2021-10-03 15:40:00,61.59995651,27.2934761,22,0.0
51.42666626,27.89366722,3.200000048,408.8666687,2021-10-03 15:45:00,64.29998016,27.2934761,22,0.0
51.31851959,27.89333344,3.666666746,408.6666565,2021-10-03 15:50:00,63.49983978,27.2934761,22,0.0
51.52000046,27.91633415,3.5,412.4666748,2021-10-03 15:55:00,63.20003891,27.2934761,22,0.0
51.53333282,27.92233276,3.333333254,413.8666687,2021-10-03 16:00:00,62.79996872,27.2934761,3,0.0
51.46333313,27.9766674,3.200000048,411.5,2021-10-03 16:05:00,62.29999924,27.2934761,1,0.0
51.49666595,27.96966743,3.233333349,412.3666687,2021-10-03 16:10:00,63.79999924,27.2934761,4,0.0
51.49000168,27.97299957,3.133333445,415.3666687,2021-10-03 16:15:00,64.70006561,27.2934761,4,0.0
51.41999817,27.94199944,3.233333349,415.2666626,2021-10-03 16:20:00,67.10839844,27.2934761,4,0.0
51.41999817,27.94599915,3.333333254,413.8666687,2021-10-03 16:25:00,66.09951782,27.2934761,4,0.0
51.47999954,28.01166725,3.299999952,413.1666565,2021-10-03 16:30:00,66.89990234,27.2934761,4,0.0
51.48333359,27.93733406,3.366666555,411.7333374,2021-10-03 16:35:00,66.00011444,27.2934761,0,0.0
51.14814758,27.93111038,3.296296358,412.5925903,2021-10-03 16:40:00,67.90000153,27.2934761,0,0.0
51.44333267,27.90266609,3.299999952,411.3999939,2021-10-03 16:45:00,67.89994049,27.2934761,0,0.0
51.38333511,27.87033272,3.233333349,411.2333374,2021-10-03 16:50:00,63.80010223,27.2934761,0,0.0
51.4066658,27.87633324,3.166666746,411.1666565,2021-10-03 16:55:00,64.89997101,27.2934761,0,0.0
51.42666626,27.88866615,3.333333254,411.4666748,2021-10-03 17:00:00,68.85001373,27.2934761,0,0.0
51.32333374,27.87766647,3.166666746,408.3333435,2021-10-03 17:05:00,68.89998627,27.2934761,0,0.0
51.36000061,27.88699913,3.299999952,409.6000061,2021-10-03 17:10:00,69.20010376,27.2934761,0,0.0
51.38000107,27.88800049,3.299999952,408.3666687,2021-10-03 17:15:00,70.1999588,27.2934761,0,0.0
51.34000015,27.86300087,3.366666555,409.1000061,2021-10-03 17:20:00,70.80005646,27.2934761,0,0.0
51.37666702,27.88033295,3.299999952,414.0333252,2021-10-03 17:25:00,69.90001678,27.2934761,0,0.0
51.36896515,27.86861992,3.034482718,414.3448181,2021-10-03 17:30:00,67.3002243,27.2934761,0,0.0
51.20714188,27.87535667,3.178571463,412.4285583,2021-10-03 17:35:00,68.3002243,27.2934761,0,0.0
51.41666794,27.84933281,3.200000048,412.7999878,2021-10-03 17:40:00,69.19983673,27.2934761,0,0.0
51.38333511,27.90433311,3.266666651,412.8666687,2021-10-03 17:45:00,69.59999847,27.2934761,0,0.0
51.42333221,27.88800049,3.400000095,409.8333435,2021-10-03 17:50:00,69.80002594,27.2934761,0,0.0
51.36000061,27.87800026,3.366666555,406.0,2021-10-03 17:55:00,68.50003815,0.0,0,0.0
51.32333374,27.84600067,3.366666555,406.5666809,2021-10-03 18:00:00,70.40011597,0.0,0,0.0
51.33333206,27.84433365,3.299999952,406.7999878,2021-10-03 18:05:00,72.89997864,0.0,0,0.0
51.33666611,27.81733322,3.166666746,411.8333435,2021-10-03 18:10:00,73.19999695,0.0,0,0.0
51.41999817,27.83200073,3.400000095,412.3999939,2021-10-03 18:15:00,72.40002441,0.0,0,0.0
51.40000153,27.83333397,3.266666651,411.6000061,2021-10-03 18:20:00,72.19999695,0.0,0,0.0
51.09999847,27.80629539,3.370370388,412.444458,2021-10-03 18:25:00,72.8000412,0.0,0,0.0
51.52000046,27.82099915,3.333333254,412.3999939,2021-10-03 18:30:00,75.09999847,0.0,0,0.0
51.36000061,27.82166672,3.299999952,415.8333435,2021-10-03 18:35:00,74.00002289,0.0,0,0.0
51.31000137,27.79533386,3.233333349,415.1333313,2021-10-03 18:40:00,76.70034027,0.0,0,0.0
51.29666519,27.75066757,3.333333254,414.0,2021-10-03 18:45:00,81.60002136,0.0,0,0.0
51.39333344,27.76600075,3.366666555,411.4666748,2021-10-03 18:50:00,83.19998169,0.0,0,0.0
51.34666824,27.76133347,3.333333254,412.6666565,2021-10-03 18:55:00,84.2000885,0.0,0,0.0
51.31999969,27.75333405,3.400000095,410.1333313,2021-10-03 19:00:00,85.00000763,0.0,0,0.0
51.34999847,27.73566628,3.200000048,411.9333191,2021-10-03 19:05:00,85.00005341,0.0,0,0.0
51.31999969,27.73933411,3.099999905,413.2999878,2021-10-03 19:10:00,86.15001678,0.0,0,0.0
50.99285889,27.75499916,3.321428537,413.7142944,2021-10-03 19:15:00,87.6000824,0.0,0,0.0
51.36896515,27.76931,3.275861979,413.7930908,2021-10-03 19:20:00,89.19999695,0.0,0,0.0
51.29666519,27.7670002,3.299999952,413.2333374,2021-10-03 19:25:00,88.7999649,0.0,0,0.0
51.36666489,27.76199913,3.266666651,413.6000061,2021-10-03 19:30:00,87.90000153,0.0,0,0.0
51.3433342,27.74266624,3.266666651,412.5,2021-10-03 19:35:00,88.50005341,0.0,0,0.0
51.30666733,27.76166725,3.099999905,411.0,2021-10-03 19:40:00,89.30003357,0.0,0,0.0
51.36666489,27.76866722,3.133333445,410.7999878,2021-10-03 19:45:00,89.30000305,0.0,0,0.0
51.43000031,27.73699951,3.233333349,413.5333252,2021-10-03 19:50:00,89.5,0.0,0,0.0
51.30333328,27.74200058,3.200000048,412.5333252,2021-10-03 19:55:00,90.0333252,0.0,0,0.0
51.31000137,27.76099968,3.066666603,410.6666565,2021-10-03 20:00:00,90.10001373,0.0,0,0.0
51.31999969,27.72299957,3.0,414.0333252,2021-10-03 20:05:00,90.5,0.0,0,0.0
51.02222061,27.72962952,3.037037134,414.1481628,2021-10-03 20:10:00,90.20006561,0.0,0,0.0
51.55333328,27.75766754,3.033333302,413.0666809,2021-10-03 20:15:00,90.70001221,0.0,0,0.0
51.34000015,27.78466606,3.133333445,417.3666687,2021-10-03 20:20:00,90.80000305,0.0,0,0.0
51.3133316,27.77066612,3.066666603,415.4666748,2021-10-03 20:25:00,90.70000458,0.0,0,0.0
51.45000076,27.71933365,3.200000048,416.0666809,2021-10-03 20:30:00,91.20001984,0.0,0,0.0
51.38000107,27.75466728,3.133333445,413.5333252,2021-10-03 20:35:00,91.30003357,0.0,0,0.0
51.55666733,27.76733398,3.266666651,411.1000061,2021-10-03 20:40:00,92.70004272,0.0,0,0.0
51.39666748,27.70433426,3.066666603,410.0666809,2021-10-03 20:45:00,93.40003204,0.0,0,0.0
51.42666626,27.68300056,3.299999952,411.1000061,2021-10-03 20:50:00,93.90000153,0.0,0,0.0
51.41999817,27.70499992,3.233333349,412.0666809,2021-10-03 20:55:00,94.0,0.0,0,0.0
51.60740662,27.69037056,3.259259224,412.7037048,2021-10-03 21:00:00,94.19999695,0.0,0,0.0
51.62333298,27.7923336,3.099999905,410.1000061,2021-10-03 21:05:00,94.20000458,0.0,0,0.0
51.79666519,27.8029995,3.033333302,409.3999939,2021-10-03 21:10:00,94.80000305,0.0,0,0.0
51.59666824,27.74766731,3.200000048,412.1666565,2021-10-03 21:15:00,95.0,0.0,0,0.0
51.45999908,27.72966576,3.166666746,410.8333435,2021-10-03 21:20:00,95.19998169,0.0,0,0.0
51.53333282,27.72533417,3.099999905,411.0666809,2021-10-03 21:25:00,95.2983551,0.0,0,0.0
51.63000107,27.72100067,3.166666746,413.2333374,2021-10-03 21:30:00,95.59999847,0.0,0,0.0
51.72333145,27.72699928,3.266666651,413.5333252,2021-10-03 21:35:00,95.59999847,0.0,0,0.0
51.8133316,27.72833252,3.033333302,413.5,2021-10-03 21:40:00,95.59998322,0.0,0,0.0
51.91333389,27.72699928,3.166666746,409.8999939,2021-10-03 21:45:00,95.29836273,0.0,0,0.0
52.19285583,27.74500084,3.321428537,410.0,2021-10-03 21:50:00,94.80000305,0.0,0,0.0
52.50689697,27.70827675,3.206896544,409.8965454,2021-10-03 21:55:00,94.40000153,0.0,0,0.0
51.95666504,27.73900032,3.166666746,412.0,2021-10-03 22:00:00,94.79671478,0.0,0,0.0
51.82666779,27.76633263,3.166666746,414.2000122,2021-10-03 22:05:00,95.19668579,0.0,0,0.0
52.03666687,27.75099945,3.200000048,414.8999939,2021-10-03 22:10:00,95.19999695,0.0,0,0.0
52.06666565,27.73699951,3.266666651,414.7999878,2021-10-03 22:15:00,95.40000153,0.0,0,0.0
51.99333191,27.74533272,3.066666603,415.2000122,2021-10-03 22:20:00,95.30000305,0.0,0,0.0
51.9766655,27.76733398,3.133333445,412.9333191,2021-10-03 22:25:00,95.5,0.0,0,0.0
52.09000015,27.71533394,3.166666746,411.1000061,2021-10-03 22:30:00,95.79833984,0.0,0,0.0
52.04999924,27.69766617,3.233333349,412.2000122,2021-10-03 22:35:00,96.0,0.0,0,0.0
51.8103447,27.73379326,3.517241478,414.3448181,2021-10-03 22:40:00,96.5,0.0,0,0.0
52.86785889,27.71928596,3.321428537,412.9285583,2021-10-03 22:45:00,96.50331116,0.0,0,0.0
52.00666809,27.69933319,3.299999952,414.9333191,2021-10-03 22:50:00,96.69671631,0.0,0,0.0
52.27666855,27.673666,3.099999905,413.2000122,2021-10-03 22:55:00,96.69999695,0.0,0,0.0
52.47999954,27.56233406,4.033333302,409.1666565,2021-10-03 23:00:00,96.5,0.0,0,0.0
52.53333282,27.04766655,5.066666603,415.4666748,2021-10-03 23:05:00,96.70165253,0.0,0,0.0
52.84999847,26.56666756,5.966666698,415.6333313,2021-10-03 23:10:00,96.80000305,0.0,0,0.0
53.17333221,26.27433395,6.599999905,413.5666809,2021-10-03 23:15:00,96.40000153,0.0,0,0.0
53.23333359,26.05333328,6.766666889,412.1000061,2021-10-03 23:20:00,96.40000153,0.0,0,0.0
53.17666626,25.8409996,6.733333111,410.8666687,2021-10-03 23:25:00,96.49835968,0.0,0,0.0
52.61333466,25.61100006,7.133333206,408.3999939,2021-10-03 23:30:00,96.80000305,0.0,0,0.053333335
54.06071472,25.39928627,7.321428776,407.3571472,2021-10-03 23:35:00,97.0,0.0,0,1.475000024
53.27931213,25.21896553,7.13793087,403.8620605,2021-10-03 23:40:00,96.50666046,0.0,0,4.03103447
53.51666641,25.09499931,7.433333397,401.8666687,2021-10-03 23:45:00,96.50330353,0.0,0,7.516666889
53.57333374,24.93300056,7.233333111,402.7333374,2021-10-03 23:50:00,96.5,0.0,0,10.83666706
53.24000168,24.83533287,7.266666889,403.7000122,2021-10-03 23:55:00,96.77490234,0.0,0,10.57666683
53.58000183,24.72966576,7.066666603,400.0,2021-10-04 00:00:00,96.80000305,0.0,0,9.590000153
52.8433342,24.64533424,6.866666794,400.0,2021-10-04 00:05:00,96.87265778,0.0,0,10.57666683
53.38000107,24.58566666,7.266666889,400.0,2021-10-04 00:10:00,96.90328979,0.0,0,11.47333336
52.90333176,24.51233292,6.800000191,400.1000061,2021-10-04 00:15:00,96.90000153,0.0,0,11.64999962
53.30666733,24.39966583,6.833333492,400.2999878,2021-10-04 00:20:00,97.40000153,0.0,0,15.22000027
53.57143021,24.35642815,7.285714149,400.0,2021-10-04 00:25:00,97.20331573,0.0,0,14.46428585
53.49310303,24.31931114,6.931034565,400.2758484,2021-10-04 00:30:00,97.30000305,0.0,0,19.01379395
53.3133316,24.2436676,7.300000191,406.4666748,2021-10-04 00:35:00,97.5,0.0,0,29.01333427
53.63666534,24.27833366,7.566666603,405.1666565,2021-10-04 00:40:00,97.5,0.0,0,27.14999962
54.00333405,24.32999992,7.900000095,408.3333435,2021-10-04 00:45:00,97.5,0.0,0,52.77999878
52.90000153,24.423666,7.666666508,412.7000122,2021-10-04 00:50:00,97.80000305,0.0,0,56.86000061
54.36999893,24.43700027,7.733333111,415.4666748,2021-10-04 00:55:00,97.50328064,0.0,0,56.95000076
55.35666656,24.48566628,9.233333588,422.1000061,2021-10-04 01:00:00,97.90000153,0.0,0,56.36999893
55.89666748,24.46233368,18.39999962,436.0,2021-10-04 01:05:00,97.90000153,0.0,0,50.82333374
61.71333313,24.52700043,36.20000076,450.8999939,2021-10-04 01:10:00,98.09999847,0.0,0,46.57666779
60.34642792,24.65071487,50.5,465.8928528,2021-10-04 01:15:00,98.30000305,0.0,0,43.59642792
56.79310226,24.70068932,62.20689774,468.3103333,2021-10-04 01:20:00,98.69670868,0.0,0,45.20344925
57.27000046,24.7203331,72.33333588,468.3999939,2021-10-04 01:25:00,99.0,0.0,0,49.35666656
54.55333328,24.73399925,78.30000305,463.7999878,2021-10-04 01:30:00,99.30000305,0.0,0,52.37666702
54.42333221,24.77733421,81.76667023,459.7666626,2021-10-04 01:35:00,99.49667358,0.0,0,51.76333237
53.72333145,24.81633377,83.30000305,449.5333252,2021-10-04 01:40:00,99.80000305,0.0,0,54.20000076
53.88666534,24.78000069,85.59999847,442.8333435,2021-10-04 01:45:00,100.0,0.0,0,54.76666641
53.72333145,24.81999969,87.33333588,442.6666565,2021-10-04 01:50:00,100.0,0.0,0,56.55333328
53.12333298,24.7733326,88.6333313,443.3333435,2021-10-04 01:55:00,100.0,0.0,0,61.01666641
52.87333298,24.73333359,88.23332977,433.6333313,2021-10-04 02:00:00,100.0,0.0,0,66.81666565
54.35666656,24.77433395,85.76667023,433.5666809,2021-10-04 02:05:00,99.80329132,0.0,0,72.27999878
54.72499847,24.7307148,83.9642868,440.9642944,2021-10-04 02:10:00,99.5,0.0,0,68.41785431
53.73448181,24.71999931,83.58620453,443.241394,2021-10-04 02:15:00,99.5,0.0,0,65.97930908
59.62333298,24.70199966,82.1333313,444.7999878,2021-10-04 02:20:00,99.30000305,0.0,0,67.64666748
54.5633316,24.73233414,81.93333435,448.1333313,2021-10-04 02:25:00,99.5,0.0,0,70.39666748
55.90999985,24.66966629,82.23332977,451.4666748,2021-10-04 02:30:00,99.7016449,0.0,0,76.69000244
56.18000031,24.49466705,79.46666718,461.1000061,2021-10-04 02:35:00,99.79833984,0.0,0,90.33333588
53.93000031,24.44733238,80.03333282,465.0666809,2021-10-04 02:40:00,99.99669647,0.0,0,107.706665
53.54666519,24.41966629,77.59999847,463.5333252,2021-10-04 02:45:00,100.0,0.0,0,117.503334
54.76666641,24.45633316,77.43333435,465.2999878,2021-10-04 02:50:00,100.0,0.0,0,121.246666
54.38666534,24.35366631,76.80000305,462.2000122,2021-10-04 02:55:00,100.0,0.0,0,104.8799973
59.25,24.33392906,60.8928566,458.6071472,2021-10-04 03:00:00,100.0,0.0,0,120.1928558
58.38965607,24.41655159,43.3103447,450.2758484,2021-10-04 03:05:00,100.0,0.0,0,91.03448486
54.48333359,24.91633415,37.5,487.7000122,2021-10-04 03:10:00,100.0,0.0,0,66.26667023
53.2733345,25.01399994,28.79999924,552.7666626,2021-10-04 03:15:00,100.0,0.0,0,51.99666595
54.18999863,24.99600029,21.5,602.1333618,2021-10-04 03:20:00,100.0,0.0,0,45.82666779
54.92666626,24.95299911,17.26666641,635.1333618,2021-10-04 03:25:00,100.0,0.0,0,49.15999985
54.31000137,24.86300087,16.29999924,664.4000244,2021-10-04 03:30:00,100.0,0.0,0,48.86333466
54.38333511,24.94766617,13.76666641,676.166687,2021-10-04 03:35:00,100.0,0.0,0,44.18999863
54.33333206,24.9533329,12.23333359,682.2333374,2021-10-04 03:40:00,100.0,0.0,0,45.93000031
53.59000015,25.11199951,11.60000038,683.8666382,2021-10-04 03:45:00,100.0,0.0,0,58.81666565
53.3392868,25.05249977,11.21428585,691.4642944,2021-10-04 03:50:00,100.0,0.0,0,71.49642944
55.86206818,24.97482681,10.03448296,691.1379395,2021-10-04 03:55:00,100.0,0.0,0,83.54138184
54.03666687,24.85033417,9.899999619,674.833313,2021-10-04 04:00:00,100.0,0.0,0,84.85333252
55.88999939,24.80133247,9.933333397,648.9666748,2021-10-04 04:05:00,100.0,0.0,0,78.74333191
54.52666855,24.77133369,11.0666666,602.9000244,2021-10-04 04:10:00,100.0,0.0,0,80.93000031
54.96333313,24.62700081,18.03333282,556.0999756,2021-10-04 04:15:00,100.0,0.0,0,99.99333191
53.38000107,24.3433342,36.59999847,521.5666504,2021-10-04 04:20:00,100.0,0.0,0,105.1800003
53.01333237,24.16699982,50.5,485.5666809,2021-10-04 04:25:00,100.0,0.0,0,111.8799973
53.54000092,24.0783329,62.0,454.7999878,2021-10-04 04:30:00,100.0,0.0,0,117.1866684
53.67333221,23.98133278,70.59999847,428.7333374,2021-10-04 04:35:00,100.0,0.0,0,124.9300003
54.39333344,24.07099915,77.80000305,422.6333313,2021-10-04 04:40:00,100.0,0.0,0,130.4333344
55.32857132,23.97535706,83.4642868,421.1428528,2021-10-04 04:45:00,100.0,0.0,0,127.5785751
56.46551895,24.40931129,87.31034851,423.620697,2021-10-04 04:50:00,100.0,0.0,0,131.8724213
56.11999893,24.32933426,95.46666718,437.7333374,2021-10-04 04:55:00,100.0,0.0,0,129.613327
56.40333176,24.30500031,87.69999695,439.6333313,2021-10-04 05:00:00,100.0,0.0,0,130.043335
55.47000122,24.45233345,72.23332977,454.0666809,2021-10-04 05:05:00,100.0,0.0,0,130.1900024
55.45333481,24.75066757,55.20000076,513.5999756,2021-10-04 05:10:00,100.0,0.0,0,133.7833405
54.83333206,25.05866623,42.06666565,574.5333252,2021-10-04 05:15:00,100.0,0.0,0,133.2366638
53.93333435,25.14733315,32.43333435,644.8666382,2021-10-04 05:20:00,100.0,0.0,0,136.4833374
54.06999969,25.28700066,22.5,689.0666504,2021-10-04 05:25:00,100.0,0.0,0,130.8500061
54.04333496,25.42233276,17.13333321,728.0666504,2021-10-04 05:30:00,100.0,0.0,0,130.456665
54.07777786,25.49888802,15.0,741.444458,2021-10-04 05:35:00,100.0,0.0,0,133.6851807
54.17930984,25.46551704,12.6896553,753.6896362,2021-10-04 05:40:00,100.0,0.0,0,136.2344818
53.86000061,25.38266754,10.63333321,771.166687,2021-10-04 05:45:00,100.0,0.0,0,132.7200012
53.35861969,25.31413841,9.310344696,781.241394,2021-10-04 05:50:00,100.0,0.0,0,132.7413788
53.57333374,25.40366745,9.0,780.7333374,2021-10-04 05:55:00,100.0,0.0,0,136.2100067
53.18333435,25.34733391,8.366666794,776.5,2021-10-04 06:00:00,100.0,0.0,0,137.3666687
53.31666565,25.35133362,7.066666603,773.7000122,2021-10-04 06:05:00,100.0,0.0,0,138.2700043
54.58333206,25.3516674,7.733333111,778.9000244,2021-10-04 06:10:00,100.0,0.0,0,139.5566711
53.42666626,25.15933418,8.100000381,757.9333496,2021-10-04 06:15:00,100.0,0.0,0,135.9100037
54.66666794,24.93899918,8.100000381,720.0666504,2021-10-04 06:20:00,100.0,0.0,0,128.0833282
55.25357056,24.73714256,9.071428299,659.6428833,2021-10-04 06:25:00,100.0,0.0,0,141.1714325
55.47000122,24.72566605,25.86666679,611.9000244,2021-10-04 06:30:00,100.0,0.0,0,146.0666656
53.74137878,24.63068962,43.75862122,580.8620605,2021-10-04 06:35:00,100.0,0.0,0,145.4551697
53.64666748,24.47800064,59.70000076,536.4666748,2021-10-04 06:40:00,100.0,0.0,0,145.7899933
55.46333313,24.32933426,71.53333282,508.3999939,2021-10-04 06:45:00,100.0,0.0,0,141.6233368
54.24666595,24.22766685,85.0,504.7333374,2021-10-04 06:50:00,100.0,0.0,0,139.7400055
58.09000015,24.20066643,93.43333435,489.4333191,2021-10-04 06:55:00,100.0,0.0,0,140.9700012
57.61333466,24.21333313,88.09999847,483.1000061,2021-10-04 07:00:00,100.0,0.0,0,140.9533386
56.0233345,24.76133347,66.93333435,500.1333313,2021-10-04 07:05:00,100.0,27.28512001,0,125.5400009
54.36000061,24.98399925,54.76666641,572.0,2021-10-04 07:10:00,100.0,27.28512001,0,133.1699982
53.72068787,25.13241386,39.24137878,610.3793335,2021-10-04 07:15:00,100.0,27.28512001,0,138.5620728
55.54137802,25.2862072,28.58620644,650.4827881,2021-10-04 07:20:00,100.0,27.28512001,0,134.3930969
53.67241287,25.30344772,22.24137878,710.0,2021-10-04 07:25:00,100.0,27.28512001,0,138.2206879
53.93333435,25.30433273,17.23333359,736.2000122,2021-10-04 07:30:00,100.0,27.28512001,0,129.5666656
53.93000031,25.4066658,13.30000019,760.7000122,2021-10-04 07:35:00,100.0,27.28512001,0,133.4933319
53.92068863,25.4324131,10.86206913,770.0689697,2021-10-04 07:40:00,100.0,27.28512001,0,135.0344849
53.67666626,25.47333336,9.133333206,767.333313,2021-10-04 07:45:00,100.0,27.28512001,0,132.9366608
54.28666687,25.51333427,8.633333206,768.4666748,2021-10-04 07:50:00,100.0,27.28512001,0,132.4366608
56.2266655,25.46199989,8.333333015,776.4333496,2021-10-04 07:55:00,99.92597961,27.28512001,0,132.8833313
53.85666656,25.26333427,9.699999809,721.2000122,2021-10-04 08:00:00,99.56777191,27.28512001,0,129.3933258
57.80333328,25.14599991,11.16666698,652.2999878,2021-10-04 08:05:00,99.2016449,27.28512001,0,182.1933289
